member_id,age,gender,city,signup_channel,plan_type,engagement_level,join_date,cancel_date
1434,29,male,Porto Alegre,organic,quarterly,medium,2019-09-10,
1435,23,male,São Paulo,instagram_ads,annual,high,2020-08-29,
1436,26,male,Rio de Janeiro,organic,monthly,low,2023-12-07,
1437,65,female,Rio de Janeiro,referral,quarterly,medium,2021-05-31,2022-10-23
1438,28,female,Recife,google_ads,monthly,high,2024-03-19,2024-09-09
1439,45,female,São Paulo,google_ads,monthly,high,2021-01-29,
1440,47,female,São Paulo,google_ads,monthly,low,2018-01-03,
1441,23,male,Florianópolis,google_ads,quarterly,medium,2019-08-17,
1442,33,female,Curitiba,organic,annual,medium,2024-10-28,2024-12-31
1443,61,female,Curitiba,instagram_ads,monthly,low,2024-11-07,
1444,32,female,Recife,organic,monthly,medium,2024-05-26,
1445,55,female,Rio de Janeiro,organic,monthly,medium,2021-08-21,2022-02-03
1446,45,female,Curitiba,organic,monthly,medium,2019-06-21,
1447,37,male,Recife,instagram_ads,annual,low,2021-09-30,2021-12-07
1448,24,male,Recife,organic,monthly,medium,2023-06-09,
1449,47,female,Florianópolis,google_ads,monthly,high,2024-04-19,
1450,31,male,Curitiba,google_ads,monthly,medium,2022-06-27,
1451,21,female,Recife,referral,monthly,high,2024-08-20,
1452,25,male,Recife,google_ads,quarterly,low,2024-12-12,
1453,27,male,Porto Alegre,referral,annual,medium,2023-04-06,
1454,31,male,Florianópolis,organic,monthly,low,2019-10-14,2021-08-10
1455,27,male,Florianópolis,google_ads,monthly,low,2020-10-02,2024-03-03
1456,29,male,Rio de Janeiro,organic,monthly,medium,2024-01-28,
1457,34,male,Recife,instagram_ads,monthly,low,2021-06-26,2022-06-11
1458,21,female,Florianópolis,instagram_ads,monthly,medium,2018-10-06,
1459,19,male,Recife,referral,quarterly,low,2024-08-07,
1460,20,male,São Paulo,google_ads,monthly,medium,2024-04-17,2024-06-23
1461,27,male,Florianópolis,instagram_ads,monthly,low,2020-08-11,
1462,34,male,Curitiba,walk_in,monthly,low,2018-08-17,2024-02-22
1463,31,male,Porto Alegre,referral,monthly,medium,2022-03-16,
1464,28,male,Florianópolis,google_ads,monthly,low,2024-08-23,2024-11-04
1465,24,female,Recife,referral,quarterly,low,2021-01-27,2023-05-19
1466,21,male,São Paulo,instagram_ads,monthly,high,2019-07-09,2020-08-31
1467,43,female,São Paulo,google_ads,annual,low,2018-01-13,2019-09-17
1468,22,male,Rio de Janeiro,referral,annual,high,2020-03-18,
1469,26,male,Rio de Janeiro,instagram_ads,monthly,low,2019-06-10,2022-09-17
1470,34,male,Recife,google_ads,monthly,high,2021-04-08,
1471,41,male,Curitiba,google_ads,annual,medium,2018-10-17,
1472,44,male,Recife,organic,quarterly,low,2019-02-16,2020-11-27
1473,54,male,Rio de Janeiro,referral,monthly,medium,2021-02-01,2024-10-17
1474,18,male,Curitiba,instagram_ads,quarterly,medium,2019-10-25,2023-02-01
1475,57,male,Porto Alegre,google_ads,quarterly,high,2022-10-26,
1476,20,female,Curitiba,organic,monthly,medium,2018-03-20,2023-02-20
1477,31,male,Curitiba,referral,annual,high,2024-04-23,
1478,24,male,Porto Alegre,google_ads,annual,high,2024-10-18,
1479,27,female,Florianópolis,referral,quarterly,medium,2020-05-18,
1480,22,male,São Paulo,walk_in,monthly,medium,2021-05-20,2022-09-30
1481,35,female,Florianópolis,walk_in,annual,medium,2018-01-20,
1482,31,male,Porto Alegre,organic,quarterly,high,2018-06-16,
1483,23,female,Recife,organic,monthly,medium,2020-06-11,
1484,29,male,São Paulo,instagram_ads,quarterly,low,2022-06-30,2024-01-08
1485,19,female,Porto Alegre,referral,monthly,low,2020-06-07,
1486,31,male,Recife,instagram_ads,annual,high,2021-05-23,
1487,44,female,Recife,instagram_ads,quarterly,low,2022-09-19,
1488,28,male,Porto Alegre,organic,monthly,low,2019-01-25,2023-11-16
1489,19,female,Rio de Janeiro,instagram_ads,annual,medium,2022-09-15,
1490,25,female,Florianópolis,organic,quarterly,high,2024-04-17,
1491,28,female,Curitiba,instagram_ads,monthly,medium,2023-08-16,
1492,36,male,Florianópolis,organic,monthly,low,2020-06-17,2021-09-21
1493,35,male,Florianópolis,referral,quarterly,medium,2018-06-10,
1494,21,male,Recife,organic,annual,medium,2023-05-28,2024-08-19
1495,24,male,Curitiba,organic,monthly,medium,2022-03-13,
1496,18,male,Florianópolis,instagram_ads,monthly,low,2023-01-29,
1497,25,male,Recife,organic,quarterly,medium,2019-07-16,
1498,38,male,Florianópolis,google_ads,monthly,high,2022-04-29,
1499,23,male,Porto Alegre,walk_in,monthly,medium,2019-12-20,
1500,32,female,Florianópolis,google_ads,monthly,low,2023-03-19,
1501,65,male,Rio de Janeiro,organic,quarterly,high,2021-09-24,
1502,33,male,Rio de Janeiro,organic,annual,low,2019-06-21,
1503,39,female,Florianópolis,referral,quarterly,medium,2020-08-15,2024-11-05
1504,31,male,Rio de Janeiro,google_ads,quarterly,medium,2020-07-07,
1505,28,male,Curitiba,instagram_ads,monthly,low,2018-09-16,2021-10-13
1506,59,female,Porto Alegre,walk_in,annual,high,2020-05-13,
1507,30,female,Porto Alegre,instagram_ads,monthly,medium,2021-05-30,2024-01-20
1508,38,male,Rio de Janeiro,instagram_ads,quarterly,high,2022-02-16,
1509,43,female,Curitiba,organic,quarterly,medium,2019-10-10,2024-01-19
1510,29,female,São Paulo,organic,monthly,medium,2021-05-07,2022-08-11
1511,56,male,Curitiba,instagram_ads,monthly,high,2021-03-24,
1512,29,male,Porto Alegre,organic,monthly,high,2024-10-28,
1513,31,male,Florianópolis,organic,monthly,high,2023-05-03,
1514,23,male,Recife,walk_in,monthly,low,2020-12-11,2022-03-11
1515,28,male,Curitiba,instagram_ads,annual,low,2022-10-30,
1516,36,male,Curitiba,organic,monthly,high,2023-11-21,2024-03-02
1517,25,female,Rio de Janeiro,google_ads,annual,medium,2022-07-08,2024-04-14
1518,41,female,Rio de Janeiro,google_ads,monthly,high,2023-09-17,
1519,26,female,Porto Alegre,referral,monthly,medium,2019-01-15,2022-03-06
1520,20,female,Recife,referral,monthly,low,2018-07-21,2024-09-21
1521,32,male,Porto Alegre,organic,monthly,medium,2021-12-17,2022-12-02
1522,19,female,Curitiba,referral,monthly,medium,2019-01-09,
1523,18,female,Curitiba,instagram_ads,quarterly,low,2024-05-09,
1524,22,female,Rio de Janeiro,organic,quarterly,low,2023-05-07,
1525,32,male,São Paulo,referral,monthly,medium,2021-01-31,
1526,23,female,Florianópolis,referral,monthly,medium,2024-08-22,
1527,22,female,Porto Alegre,referral,annual,medium,2021-06-23,2023-05-24
1528,55,female,Porto Alegre,organic,annual,high,2019-07-13,
1529,37,female,Porto Alegre,referral,annual,high,2024-04-13,
1530,23,male,Florianópolis,instagram_ads,monthly,medium,2020-12-08,
1531,25,male,Florianópolis,google_ads,annual,low,2023-01-13,2024-09-10
1532,50,male,São Paulo,referral,quarterly,low,2022-10-01,2023-01-27
1533,41,male,Recife,instagram_ads,monthly,low,2018-08-03,
1534,38,male,Curitiba,instagram_ads,monthly,medium,2024-07-11,2024-09-29
1535,25,female,Porto Alegre,referral,monthly,high,2022-02-10,2024-10-27
1536,37,male,Porto Alegre,google_ads,quarterly,low,2024-05-01,
1537,33,male,Porto Alegre,google_ads,monthly,low,2021-02-04,
1538,25,female,Porto Alegre,referral,quarterly,medium,2018-06-18,
1539,23,female,Curitiba,walk_in,quarterly,low,2024-08-22,2024-12-09
1540,25,female,Curitiba,organic,monthly,medium,2018-11-29,2021-01-11
1541,58,male,Florianópolis,instagram_ads,annual,low,2023-03-08,2024-12-03
1542,30,male,Curitiba,instagram_ads,monthly,high,2019-08-27,2022-11-21
1543,20,female,Recife,walk_in,monthly,high,2018-03-26,2019-06-09
1544,28,male,Curitiba,organic,annual,low,2022-12-07,2024-08-17
1545,25,male,Rio de Janeiro,instagram_ads,monthly,high,2020-03-24,
1546,33,male,Florianópolis,walk_in,monthly,medium,2020-08-30,2021-12-01
1547,34,male,Curitiba,walk_in,monthly,high,2023-10-11,
1548,25,female,Rio de Janeiro,organic,annual,medium,2021-02-21,
1549,22,male,Curitiba,google_ads,monthly,medium,2020-03-28,2021-02-02
1550,34,male,Rio de Janeiro,google_ads,monthly,medium,2022-01-01,
1551,30,female,Florianópolis,walk_in,quarterly,high,2023-10-26,
1552,21,male,Curitiba,organic,monthly,medium,2024-11-26,
1553,39,female,Curitiba,organic,quarterly,high,2018-03-27,
1554,40,female,Recife,organic,monthly,medium,2023-08-31,
1555,28,female,Curitiba,instagram_ads,monthly,medium,2024-05-30,
1556,23,male,Florianópolis,organic,monthly,high,2019-03-06,2020-12-12
1557,54,male,Porto Alegre,organic,monthly,medium,2019-09-29,
1558,18,female,Curitiba,google_ads,monthly,medium,2022-05-05,
1559,21,male,Florianópolis,google_ads,monthly,low,2020-05-03,2022-12-05
1560,36,male,São Paulo,google_ads,quarterly,low,2018-11-16,2022-02-16
1561,29,female,Recife,google_ads,quarterly,medium,2018-02-09,
1562,41,male,Rio de Janeiro,google_ads,annual,medium,2018-09-21,2021-08-27
1563,44,male,Florianópolis,google_ads,monthly,high,2022-06-13,
1564,23,female,Porto Alegre,instagram_ads,annual,medium,2022-07-27,
1565,23,male,Recife,google_ads,quarterly,high,2022-09-22,
1566,35,female,Porto Alegre,walk_in,monthly,low,2019-04-05,2020-10-07
1567,30,male,Rio de Janeiro,google_ads,monthly,medium,2018-06-10,
1568,25,female,Porto Alegre,organic,quarterly,medium,2018-03-02,
1569,19,male,Porto Alegre,instagram_ads,monthly,medium,2021-08-13,
1570,27,male,Recife,referral,monthly,high,2018-08-30,
1571,62,female,Florianópolis,walk_in,monthly,low,2019-06-05,
1572,30,male,Rio de Janeiro,google_ads,monthly,low,2019-01-08,
1573,35,female,Porto Alegre,organic,monthly,high,2022-09-27,2023-03-18
1574,31,male,Curitiba,referral,monthly,medium,2021-06-24,
1575,55,male,Rio de Janeiro,instagram_ads,monthly,medium,2018-01-19,2018-07-08
1576,48,male,Curitiba,google_ads,monthly,high,2020-03-10,2021-08-21
1577,22,male,Recife,walk_in,quarterly,medium,2019-02-02,
1578,29,female,Curitiba,instagram_ads,quarterly,medium,2023-09-18,
1579,27,female,Rio de Janeiro,organic,monthly,medium,2024-08-25,
1580,21,male,São Paulo,instagram_ads,quarterly,medium,2020-02-08,
1581,20,female,Recife,walk_in,annual,medium,2019-08-16,2024-05-24
1582,36,female,Rio de Janeiro,google_ads,monthly,high,2019-02-16,
1583,33,male,Florianópolis,organic,monthly,high,2020-08-31,
1584,33,female,São Paulo,google_ads,monthly,low,2018-12-13,2021-07-10
1585,37,male,Curitiba,organic,monthly,medium,2019-02-11,
1586,19,male,Florianópolis,google_ads,monthly,high,2019-04-08,2023-10-21
1587,24,male,Recife,organic,monthly,medium,2023-04-04,
1588,32,female,Curitiba,walk_in,monthly,low,2024-11-16,
1589,40,male,Recife,walk_in,monthly,high,2021-01-20,2023-10-16
1590,57,male,Porto Alegre,google_ads,quarterly,medium,2024-10-26,
1591,30,male,Rio de Janeiro,walk_in,monthly,medium,2020-03-25,2023-03-31
1592,65,female,Curitiba,organic,quarterly,medium,2023-07-21,
1593,33,female,Curitiba,google_ads,monthly,high,2022-06-02,
1594,26,female,Florianópolis,instagram_ads,monthly,high,2019-12-07,2020-05-30
1595,18,female,Porto Alegre,google_ads,monthly,high,2019-09-24,2022-01-26
1596,20,male,Florianópolis,organic,monthly,low,2019-07-26,
1597,30,male,Curitiba,walk_in,quarterly,medium,2018-06-28,2023-09-19
1598,35,female,Porto Alegre,instagram_ads,quarterly,low,2022-09-01,2023-04-30
1599,38,male,Porto Alegre,referral,annual,medium,2023-08-19,
1600,40,male,Recife,referral,monthly,medium,2019-05-16,
1601,49,female,Curitiba,walk_in,monthly,medium,2020-07-07,
1602,18,male,Rio de Janeiro,instagram_ads,quarterly,low,2024-10-05,
1603,45,female,Recife,google_ads,monthly,low,2020-01-07,2023-03-15
1604,32,female,Rio de Janeiro,organic,annual,high,2022-01-02,
1605,30,female,Florianópolis,organic,quarterly,medium,2018-12-17,
1606,58,female,São Paulo,instagram_ads,monthly,high,2023-08-25,
1607,63,male,Porto Alegre,walk_in,monthly,high,2020-06-10,
1608,40,male,Porto Alegre,referral,quarterly,low,2018-09-11,2021-08-23
1609,23,female,Recife,walk_in,monthly,medium,2020-07-11,
1610,20,male,Rio de Janeiro,google_ads,monthly,high,2021-01-17,
1611,28,female,Porto Alegre,organic,monthly,low,2024-10-25,2024-12-29
1612,42,female,Rio de Janeiro,organic,monthly,high,2024-11-07,
1613,53,male,Porto Alegre,google_ads,monthly,medium,2022-07-26,
1614,18,female,Porto Alegre,instagram_ads,monthly,low,2018-10-27,
1615,48,female,Porto Alegre,instagram_ads,monthly,high,2021-04-09,
1616,21,male,Florianópolis,organic,monthly,medium,2024-08-27,
1617,50,male,Rio de Janeiro,walk_in,monthly,medium,2020-05-28,
1618,28,male,Porto Alegre,google_ads,monthly,medium,2018-04-03,
1619,19,female,Curitiba,instagram_ads,monthly,low,2020-08-14,2022-05-30
1620,30,male,São Paulo,instagram_ads,monthly,medium,2018-01-27,
1621,22,male,Porto Alegre,organic,monthly,medium,2018-09-21,
1622,33,female,Rio de Janeiro,organic,monthly,low,2022-11-09,
1623,39,male,Porto Alegre,instagram_ads,annual,high,2022-07-14,
1624,29,female,São Paulo,referral,monthly,medium,2021-10-14,
1625,30,female,Recife,organic,monthly,high,2024-03-16,2024-09-12
1626,19,female,Curitiba,walk_in,monthly,high,2018-11-20,2020-03-03
1627,35,male,Rio de Janeiro,organic,monthly,medium,2018-09-18,2022-12-08
1628,59,female,Florianópolis,google_ads,quarterly,low,2019-06-01,2022-04-11
1629,39,female,Porto Alegre,organic,quarterly,low,2019-11-07,
1630,43,male,Curitiba,instagram_ads,monthly,medium,2019-12-13,
1631,22,female,São Paulo,instagram_ads,monthly,medium,2024-02-10,2024-08-20
1632,22,male,Rio de Janeiro,organic,monthly,high,2018-10-28,2024-08-06
1633,19,female,Florianópolis,instagram_ads,monthly,medium,2024-03-10,2024-08-27
1634,35,female,Florianópolis,referral,quarterly,low,2023-06-15,2024-04-12
1635,57,male,Florianópolis,google_ads,annual,medium,2018-01-19,2021-06-02
1636,21,male,Florianópolis,organic,monthly,high,2022-05-23,
1637,20,male,Florianópolis,google_ads,monthly,medium,2022-01-23,
1638,40,female,Florianópolis,walk_in,monthly,medium,2021-02-23,2023-12-23
1639,52,male,Curitiba,instagram_ads,quarterly,medium,2019-10-12,
1640,49,female,Florianópolis,google_ads,quarterly,low,2022-11-30,2023-12-02
1641,34,female,São Paulo,organic,quarterly,medium,2020-10-07,2021-07-07
1642,26,male,Rio de Janeiro,organic,monthly,medium,2019-08-04,2024-03-17
1643,18,female,Recife,organic,monthly,low,2024-08-07,
1644,36,female,Curitiba,google_ads,annual,low,2020-01-09,
1645,48,male,Curitiba,walk_in,monthly,medium,2020-05-20,
1646,22,male,São Paulo,instagram_ads,annual,medium,2018-01-31,
1647,33,male,Porto Alegre,referral,monthly,low,2019-06-11,
1648,39,male,Recife,google_ads,monthly,medium,2023-10-19,2024-10-16
1649,40,male,Recife,organic,monthly,medium,2018-10-11,2019-06-06
1650,32,female,Porto Alegre,instagram_ads,quarterly,low,2021-03-09,
1651,41,female,Recife,referral,monthly,low,2021-01-10,
1652,44,male,São Paulo,organic,quarterly,low,2020-05-09,
1653,37,female,Porto Alegre,google_ads,quarterly,low,2020-01-11,2023-03-20
1654,37,male,Rio de Janeiro,referral,monthly,high,2024-04-17,2024-06-28
1655,33,male,Curitiba,instagram_ads,monthly,medium,2024-11-05,
1656,31,male,Florianópolis,instagram_ads,monthly,low,2019-03-11,2024-02-04
1657,39,male,Curitiba,organic,annual,low,2020-02-21,2023-10-10
1658,20,male,Porto Alegre,referral,monthly,medium,2022-02-21,2024-04-05
1659,42,female,Porto Alegre,instagram_ads,monthly,medium,2020-05-16,
1660,58,male,Florianópolis,organic,quarterly,medium,2020-06-21,
1661,33,male,Florianópolis,referral,annual,high,2021-01-02,
1662,38,female,São Paulo,instagram_ads,annual,high,2022-02-23,
1663,20,male,Porto Alegre,organic,quarterly,low,2019-06-30,
1664,19,male,São Paulo,instagram_ads,monthly,medium,2024-02-29,
1665,54,male,Florianópolis,walk_in,monthly,medium,2018-10-07,
1666,30,male,Florianópolis,walk_in,quarterly,low,2020-05-24,2021-05-21
1667,31,male,Curitiba,google_ads,monthly,medium,2021-03-12,
1668,40,female,São Paulo,google_ads,annual,medium,2023-09-13,2024-01-18
1669,29,female,Recife,organic,monthly,high,2022-05-22,
1670,42,female,Rio de Janeiro,google_ads,monthly,medium,2019-09-10,
1671,58,male,São Paulo,organic,monthly,medium,2022-11-03,
1672,30,male,Recife,instagram_ads,monthly,medium,2024-10-07,
1673,19,male,Porto Alegre,organic,quarterly,low,2024-02-07,
1674,24,male,Recife,organic,monthly,medium,2023-09-15,
1675,31,male,Porto Alegre,referral,quarterly,low,2019-01-07,2021-10-09
1676,63,male,Rio de Janeiro,referral,monthly,high,2018-08-02,
1677,33,female,Florianópolis,instagram_ads,quarterly,low,2019-05-17,2021-03-04
1678,23,male,Rio de Janeiro,google_ads,monthly,medium,2021-07-17,2023-12-09
1679,40,female,Curitiba,referral,monthly,medium,2020-08-16,
1680,24,male,São Paulo,google_ads,monthly,medium,2022-09-13,2024-02-13
1681,23,female,Rio de Janeiro,organic,quarterly,high,2024-01-03,
1682,43,female,São Paulo,google_ads,quarterly,high,2023-06-20,
1683,47,male,Rio de Janeiro,organic,monthly,low,2019-06-28,
1684,64,female,Rio de Janeiro,walk_in,monthly,medium,2019-03-02,
1685,23,female,Recife,organic,monthly,medium,2024-05-31,2025-01-01
1686,23,female,Rio de Janeiro,google_ads,annual,low,2019-08-23,
1687,26,female,Recife,organic,monthly,high,2020-01-23,
1688,29,female,Recife,referral,quarterly,medium,2021-10-28,2024-11-10
1689,24,female,Florianópolis,google_ads,monthly,medium,2020-03-14,
1690,27,male,São Paulo,organic,monthly,medium,2024-08-16,
1691,53,male,Porto Alegre,organic,monthly,low,2023-01-08,2024-12-26
1692,29,female,Recife,organic,monthly,high,2018-02-23,2019-09-08
1693,26,male,Porto Alegre,google_ads,monthly,low,2022-08-27,2024-05-20
1694,56,female,Porto Alegre,google_ads,quarterly,medium,2024-08-29,2024-12-19
1695,37,male,Rio de Janeiro,google_ads,monthly,low,2019-08-13,2020-01-07
1696,29,male,Porto Alegre,organic,monthly,medium,2023-04-14,2024-11-26
1697,64,female,Florianópolis,referral,monthly,high,2022-06-03,
1698,38,female,Porto Alegre,referral,annual,medium,2020-02-26,
1699,23,female,Florianópolis,walk_in,monthly,high,2019-09-04,2024-04-10
1700,45,male,Rio de Janeiro,referral,monthly,high,2021-05-06,2022-12-11
1701,39,female,São Paulo,instagram_ads,quarterly,low,2023-05-14,
1702,43,male,Rio de Janeiro,instagram_ads,quarterly,low,2023-08-09,2024-11-10
1703,28,male,Florianópolis,walk_in,quarterly,low,2021-11-30,
1704,35,male,Curitiba,instagram_ads,monthly,medium,2024-07-29,
1705,61,male,Porto Alegre,organic,monthly,medium,2023-02-22,2023-08-05
1706,29,female,Rio de Janeiro,referral,annual,high,2023-08-02,
1707,18,male,Porto Alegre,organic,quarterly,low,2021-12-20,2023-09-24
1708,42,female,Curitiba,walk_in,monthly,low,2020-08-05,2021-05-02
1709,35,male,Florianópolis,google_ads,annual,medium,2022-05-10,
1710,35,male,Recife,organic,monthly,low,2024-07-11,2024-11-21
1711,30,female,Rio de Janeiro,walk_in,quarterly,medium,2019-02-09,2021-05-19
1712,35,male,Porto Alegre,organic,quarterly,medium,2021-10-08,
1713,33,female,Florianópolis,referral,monthly,medium,2018-09-17,
1714,32,male,Curitiba,referral,quarterly,medium,2019-08-06,2023-08-04
1715,45,male,Porto Alegre,google_ads,quarterly,medium,2020-09-30,2024-09-12
1716,47,male,Rio de Janeiro,instagram_ads,monthly,medium,2018-05-29,
1717,21,female,Porto Alegre,instagram_ads,quarterly,medium,2021-04-10,
1718,39,female,Florianópolis,organic,quarterly,low,2021-08-05,
1719,19,female,Curitiba,instagram_ads,monthly,high,2021-06-24,2023-06-12
1720,25,female,Rio de Janeiro,organic,quarterly,low,2021-01-02,2022-03-16
1721,25,male,Curitiba,organic,annual,medium,2022-11-24,
1722,18,female,São Paulo,organic,monthly,low,2020-09-11,2023-01-19
1723,24,male,Porto Alegre,google_ads,monthly,medium,2021-10-03,2023-01-21
