pet_id,customer_id,pet_type,pet_breed,pet_age,pet_age_group,primary_clinic,visits_per_pet,revenue_per_pet,avg_visit_cost_pet,first_visit_date,last_visit_date,pet_lifetime_days,revenue_per_visit_pet,number_of_pets,total_customer_visits,total_customer_revenue,first_customer_visit,last_customer_visit,customer_lifetime_days
P000798,CU00942,Perro,Pastor Australiano,3,Adulto,C042,13,2918.31,224.48538461538462,2020-04-21,2024-07-21,1552,224.48538461538462,1,13,2918.31,2020-04-21,2024-07-21,1552
P000799,CU17628,Gato,British Shorthair,1,Joven,C047,14,1303.93,93.13785714285714,2020-01-17,2024-12-13,1792,93.13785714285714,2,33,2970.8,2020-01-05,2024-12-14,1805
P000800,CU00376,Perro,Beagle,5,Adulto,C004,39,8046.18,206.3123076923077,2020-01-18,2024-11-28,1776,206.3123076923077,3,100,15595.44,2020-01-18,2024-12-03,1781
P000801,CU10137,Gato,Bengalí,0,Joven,C037,12,1913.08,159.42333333333332,2020-03-21,2024-09-24,1648,159.42333333333332,4,121,14631.63,2020-01-16,2024-12-14,1794
P000802,CU00600,Exótico,Serpiente,7,Adulto,C004,14,1548.81,110.62928571428571,2021-02-28,2024-12-03,1374,110.62928571428571,1,14,1548.81,2021-02-28,2024-12-03,1374
P000803,CU09291,Exótico,Iguana,0,Joven,C041,14,3058.0299999999997,218.43071428571426,2020-07-10,2023-09-13,1160,218.43071428571426,6,163,26910.86,2020-01-16,2024-12-08,1788
P000804,CU07383,Gato,Siamés,1,Joven,C028,14,1506.78,107.62714285714286,2020-03-30,2024-11-25,1701,107.62714285714286,2,64,8093.96,2020-01-07,2024-12-29,1818
P000805,CU17131,Exótico,Chinchilla,4,Adulto,C033,24,5534.8,230.61666666666667,2020-04-16,2024-11-25,1684,230.61666666666667,1,24,5534.8,2020-04-16,2024-11-25,1684
P000806,CU15524,Perro,Golden Retriever,9,Senior,C030,29,5367.75,185.0948275862069,2020-03-02,2024-12-07,1741,185.0948275862069,4,106,15890.2,2020-01-09,2024-12-07,1794
P000807,CU00273,Perro,Shih Tzu,1,Joven,C015,36,6306.8,175.1888888888889,2020-08-26,2024-08-30,1465,175.1888888888889,2,79,13733.21,2020-02-02,2024-12-14,1777
P000808,CU14328,Exótico,Cacatúa Ninfa,0,Joven,C042,6,551.34,91.89,2020-08-18,2023-10-10,1148,91.89,2,18,2027.27,2020-06-18,2024-02-12,1334
P000809,CU16891,Gato,Bengalí,3,Adulto,C023,14,2056.52,146.8942857142857,2020-09-27,2024-09-01,1435,146.8942857142857,2,40,7629.469999999999,2020-01-25,2024-10-14,1724
P000810,CU03591,Gato,Siamés,5,Adulto,C049,22,3687.17,167.59863636363636,2020-11-18,2024-08-08,1359,167.59863636363636,1,22,3687.17,2020-11-18,2024-08-08,1359
P000811,CU17577,Perro,Akita,9,Senior,C038,55,9814.38,178.4432727272727,2020-01-22,2024-12-19,1793,178.4432727272727,3,92,16565.829999999998,2020-01-22,2024-12-19,1793
P000812,CU13108,Perro,Doberman,10,Senior,C034,30,5682.34,189.41133333333335,2020-03-18,2024-11-09,1697,189.41133333333335,2,64,11837.64,2020-01-03,2024-12-20,1813
P000813,CU01540,Gato,Azul Ruso,2,Joven,C007,42,7317.15,174.21785714285713,2020-02-01,2024-12-28,1792,174.21785714285713,4,179,30731.21,2020-01-07,2024-12-28,1817
P000814,CU12745,Perro,Rottweiler,7,Adulto,C024,57,10914.789999999999,191.4875438596491,2020-03-04,2024-11-16,1718,191.4875438596491,1,57,10914.789999999999,2020-03-04,2024-11-16,1718
P000815,CU12243,Perro,Bóxer,5,Adulto,C014,33,4262.4800000000005,129.16606060606063,2020-02-28,2024-12-20,1757,129.16606060606063,1,33,4262.4800000000005,2020-02-28,2024-12-20,1757
P000816,CU16018,Perro,Cocker Spaniel,2,Joven,C035,39,6538.08,167.64307692307693,2020-01-11,2024-12-30,1815,167.64307692307693,4,156,25272.1,2020-01-11,2024-12-31,1816
P000817,CU08751,Gato,Devon Rex,2,Joven,C048,13,1225.29,94.25307692307692,2020-01-01,2024-11-18,1783,94.25307692307692,1,13,1225.29,2020-01-01,2024-11-18,1783
P000818,CU05038,Gato,Sphynx,5,Adulto,C041,19,2562.77,134.88263157894735,2020-02-16,2024-10-14,1702,134.88263157894735,2,48,6064.719999999999,2020-02-16,2024-12-17,1766
P000819,CU03716,Perro,Boyero de Berna,11,Senior,C030,31,5751.36,185.52774193548387,2020-04-10,2024-10-19,1653,185.52774193548387,2,57,9020.14,2020-01-05,2024-10-19,1749
P000820,CU15450,Perro,Beagle,3,Adulto,C001,28,4964.62,177.30785714285713,2020-01-12,2024-07-30,1661,177.30785714285713,2,36,5782.8099999999995,2020-01-12,2024-12-31,1815
P000821,CU10623,Gato,Sphynx,2,Joven,C044,26,2489.28,95.74153846153847,2020-02-19,2024-11-11,1727,95.74153846153847,2,64,10440.960000000001,2020-02-19,2024-11-11,1727
P000822,CU09928,Gato,Persa,0,Joven,C037,14,1484.9299999999998,106.06642857142856,2020-01-04,2024-09-11,1712,106.06642857142856,2,54,6761.039999999999,2020-01-04,2024-11-02,1764
P000823,CU12178,Perro,Caniche,6,Adulto,C030,29,4362.14,150.41862068965517,2020-07-05,2024-11-09,1588,150.41862068965517,3,89,14457.61,2020-02-14,2024-12-21,1772
P000824,CU08347,Perro,Boyero de Berna,3,Adulto,C021,17,1640.53,96.50176470588235,2020-01-10,2024-12-15,1801,96.50176470588235,3,55,7721.48,2020-01-10,2024-12-15,1801
P000825,CU09975,Perro,Gran Danés,4,Adulto,C039,36,3957.32,109.92555555555556,2020-03-18,2024-11-01,1689,109.92555555555556,1,36,3957.32,2020-03-18,2024-11-01,1689
P000826,CU03957,Perro,Maltés,1,Joven,C003,45,6833.21,151.8491111111111,2020-03-07,2024-12-30,1759,151.8491111111111,2,62,8290.82,2020-03-07,2024-12-30,1759
P000827,CU16082,Perro,Caniche,4,Adulto,C018,47,6727.22,143.1323404255319,2020-03-07,2024-10-27,1695,143.1323404255319,1,47,6727.22,2020-03-07,2024-10-27,1695
P000828,CU06749,Perro,Pastor Alemán,0,Joven,C044,28,2599.24,92.83,2020-03-08,2024-12-26,1754,92.83,1,28,2599.24,2020-03-08,2024-12-26,1754
P000829,CU11349,Perro,Cocker Spaniel,4,Adulto,C032,17,2466.2,145.0705882352941,2020-01-04,2024-09-18,1719,145.0705882352941,2,37,5419.1,2020-01-04,2024-11-22,1784
P000830,CU12467,Gato,Abisinio,5,Adulto,C045,23,2622.52,114.02260869565217,2020-02-29,2024-11-02,1708,114.02260869565217,4,135,17897.239999999998,2020-01-20,2024-12-18,1794
P000831,CU06560,Gato,Ragdoll,5,Adulto,C010,10,1136.15,113.61500000000001,2020-07-25,2024-02-03,1288,113.61500000000001,1,10,1136.15,2020-07-25,2024-02-03,1288
P000832,CU12071,Perro,Beagle,9,Senior,C029,33,3968.8,120.26666666666667,2020-03-01,2024-12-23,1758,120.26666666666667,3,69,7573.9400000000005,2020-03-01,2024-12-23,1758
P000833,CU05507,Perro,Chihuahua,0,Joven,C038,36,5826.88,161.85777777777778,2020-02-11,2024-11-11,1735,161.85777777777778,1,36,5826.88,2020-02-11,2024-11-11,1735
P000834,CU16973,Exótico,Cobaya,9,Senior,C008,16,2693.2999999999997,168.33124999999998,2020-02-01,2024-08-08,1650,168.33124999999998,5,165,20780.489999999998,2020-01-17,2024-12-30,1809
P000835,CU10362,Perro,Bulldog Francés,8,Adulto,C003,24,4487.53,186.98041666666666,2020-03-23,2024-11-12,1695,186.98041666666666,3,42,7578.86,2020-01-09,2024-11-12,1769
P000836,CU06478,Exótico,Serpiente,13,Senior,C007,42,5141.1,122.40714285714287,2020-04-18,2024-12-14,1701,122.40714285714287,1,42,5141.1,2020-04-18,2024-12-14,1701
P000837,CU02063,Gato,Siamés,5,Adulto,C037,12,1831.77,152.6475,2020-03-14,2024-12-17,1739,152.6475,2,39,6786.9,2020-01-08,2024-12-17,1805
P000838,CU02314,Exótico,Tortuga,0,Joven,C049,15,2831.65,188.77666666666667,2020-07-25,2024-10-27,1555,188.77666666666667,4,91,18577.06,2020-01-09,2024-12-24,1811
P000839,CU04057,Exótico,Serpiente,0,Joven,C023,7,579.9300000000001,82.84714285714287,2021-05-14,2024-12-27,1323,82.84714285714287,3,97,16580.97,2020-01-19,2024-12-27,1804
P000840,CU14507,Gato,Ragdoll,5,Adulto,C043,19,3105.42,163.44315789473686,2020-07-26,2024-07-07,1442,163.44315789473686,2,42,5984.77,2020-01-05,2024-11-19,1780
P000841,CU05650,Exótico,Erizo,2,Joven,C028,11,1300.08,118.18909090909091,2020-09-07,2024-09-20,1474,118.18909090909091,2,42,6381.84,2020-07-02,2024-12-03,1615
P000842,CU01080,Perro,Chihuahua,5,Adulto,C009,30,6147.0,204.9,2020-04-14,2024-11-02,1663,204.9,1,30,6147.0,2020-04-14,2024-11-02,1663
P000843,CU15328,Perro,Labrador Retriever,6,Adulto,C039,32,5566.0599999999995,173.93937499999998,2020-01-01,2024-12-13,1808,173.93937499999998,3,146,22972.41,2020-01-01,2024-12-21,1816
P000844,CU03341,Perro,Bóxer,5,Adulto,C018,51,10621.08,208.2564705882353,2020-01-17,2024-11-23,1772,208.2564705882353,3,140,21688.46,2020-01-04,2024-12-11,1803
P000845,CU09282,Perro,Border Collie,7,Adulto,C047,19,5378.9,283.09999999999997,2020-04-01,2024-10-06,1649,283.09999999999997,1,19,5378.9,2020-04-01,2024-10-06,1649
P000846,CU07117,Perro,Akita,4,Adulto,C011,17,2373.46,139.61529411764707,2020-01-24,2024-12-06,1778,139.61529411764707,2,45,9422.26,2020-01-24,2024-12-18,1790
P000847,CU09191,Perro,Shih Tzu,11,Senior,C043,29,6134.15,211.52241379310342,2020-03-08,2024-12-19,1747,211.52241379310342,3,95,19380.629999999997,2020-01-09,2024-12-21,1808
P000848,CU11127,Gato,British Shorthair,4,Adulto,C019,36,3884.78,107.91055555555556,2020-01-02,2024-06-15,1626,107.91055555555556,2,79,9935.12,2020-01-02,2024-12-11,1805
P000849,CU10066,Gato,Birmano,10,Senior,C019,51,8292.11,162.59039215686275,2020-01-07,2024-11-23,1782,162.59039215686275,4,149,23253.02,2020-01-07,2024-12-31,1820
P000850,CU13852,Gato,Oriental de Pelo Corto,0,Joven,C049,26,2861.56,110.06,2020-03-28,2024-12-06,1714,110.06,3,99,16939.98,2020-01-31,2024-12-29,1794
P000851,CU14746,Gato,Devon Rex,8,Adulto,C013,35,4120.9400000000005,117.74114285714288,2020-01-02,2024-09-23,1726,117.74114285714288,3,102,14673.52,2020-01-02,2024-10-21,1754
P000852,CU15998,Perro,Boyero de Berna,0,Joven,C022,25,3744.54,149.7816,2020-01-23,2024-11-12,1755,149.7816,1,25,3744.54,2020-01-23,2024-11-12,1755
P000853,CU06672,Gato,Persa,1,Joven,C044,32,2801.05,87.5328125,2020-02-18,2024-10-14,1700,87.5328125,3,84,10861.150000000001,2020-02-18,2024-12-01,1748
P000854,CU09655,Exótico,Loro,4,Adulto,C026,14,2584.09,184.57785714285714,2020-01-28,2024-10-26,1733,184.57785714285714,1,14,2584.09,2020-01-28,2024-10-26,1733
P000855,CU06041,Perro,Bulldog,9,Senior,C043,27,6053.94,224.22,2020-02-29,2024-10-27,1702,224.22,3,62,11474.97,2020-01-17,2024-10-27,1745
P000856,CU16235,Perro,Border Collie,1,Joven,C043,41,6095.15,148.6621951219512,2020-03-01,2024-12-06,1741,148.6621951219512,3,107,14178.59,2020-01-04,2024-12-06,1798
P000857,CU03730,Perro,Labrador Retriever,1,Joven,C027,41,8240.39,200.9851219512195,2020-03-07,2024-11-26,1725,200.9851219512195,3,98,14758.84,2020-02-17,2024-12-16,1764
P000858,CU02988,Perro,Pomerania,6,Adulto,C047,25,3689.96,147.5984,2020-01-31,2024-04-03,1524,147.5984,2,60,7966.75,2020-01-31,2024-11-02,1737
P000859,CU04531,Perro,Maltés,5,Adulto,C027,55,9580.39,174.18890909090908,2020-01-10,2024-12-07,1793,174.18890909090908,1,55,9580.39,2020-01-10,2024-12-07,1793
P000860,CU04341,Perro,Boston Terrier,4,Adulto,C026,35,6319.35,180.55285714285716,2020-01-11,2024-11-22,1777,180.55285714285716,2,62,9806.51,2020-01-08,2024-11-22,1780
P000861,CU02160,Perro,Pastor Australiano,3,Adulto,C028,21,3232.98,153.95142857142858,2020-07-06,2024-10-26,1573,153.95142857142858,1,21,3232.98,2020-07-06,2024-10-26,1573
P000862,CU11665,Gato,Siamés,3,Adulto,C025,11,2308.31,209.84636363636363,2020-04-13,2024-11-11,1673,209.84636363636363,4,83,11127.55,2020-01-10,2024-12-11,1797
P000863,CU09714,Perro,Gran Danés,7,Adulto,C045,37,5022.2300000000005,135.73594594594596,2020-06-07,2024-05-20,1443,135.73594594594596,2,46,5877.150000000001,2020-01-10,2024-10-05,1730
P000864,CU09291,Perro,Rottweiler,2,Joven,C003,42,6011.13,143.12214285714285,2020-01-16,2024-11-02,1752,143.12214285714285,6,163,26910.86,2020-01-16,2024-12-08,1788
P000865,CU05623,Perro,Labrador Retriever,5,Adulto,C049,31,3550.48,114.5316129032258,2020-02-25,2024-10-07,1686,114.5316129032258,2,53,5184.04,2020-02-25,2024-10-07,1686
P000866,CU07037,Perro,Golden Retriever,2,Joven,C001,32,6472.76,202.27375,2020-03-16,2024-09-27,1656,202.27375,2,69,10208.78,2020-01-19,2024-12-03,1780
P000867,CU04249,Perro,Gran Danés,0,Joven,C029,26,4007.13,154.1203846153846,2020-07-08,2024-12-17,1623,154.1203846153846,1,26,4007.13,2020-07-08,2024-12-17,1623
P000868,CU14227,Gato,Abisinio,7,Adulto,C016,21,3549.85,169.0404761904762,2020-01-11,2024-10-12,1736,169.0404761904762,2,45,6066.719999999999,2020-01-08,2024-10-12,1739
P000869,CU07350,Exótico,Conejo,2,Joven,C016,18,2627.89,145.99388888888888,2021-01-03,2024-10-28,1394,145.99388888888888,1,18,2627.89,2021-01-03,2024-10-28,1394
P000870,CU15208,Perro,Pastor Alemán,3,Adulto,C025,27,2629.67,97.39518518518518,2020-05-01,2024-10-11,1624,97.39518518518518,4,107,15077.39,2020-03-21,2024-12-14,1729
P000871,CU16253,Perro,Boston Terrier,10,Senior,C048,35,6513.1,186.08857142857144,2020-04-10,2024-12-25,1720,186.08857142857144,1,35,6513.1,2020-04-10,2024-12-25,1720
P000872,CU17899,Perro,Husky Siberiano,1,Joven,C010,27,4398.6,162.91111111111113,2020-01-08,2024-09-24,1721,162.91111111111113,1,27,4398.6,2020-01-08,2024-09-24,1721
P000873,CU14878,Gato,Siamés,2,Joven,C009,28,2544.2,90.86428571428571,2020-03-20,2024-12-06,1722,90.86428571428571,3,73,8236.48,2020-03-08,2024-12-22,1750
P000874,CU16863,Perro,Rottweiler,0,Joven,C009,40,6108.57,152.71425,2020-01-01,2024-12-21,1816,152.71425,1,40,6108.57,2020-01-01,2024-12-21,1816
P000875,CU10861,Gato,Maine Coon,2,Joven,C005,46,4731.83,102.8658695652174,2020-01-17,2024-12-18,1797,102.8658695652174,3,106,14138.15,2020-01-11,2024-12-18,1803
P000876,CU03333,Perro,Maltés,1,Joven,C047,22,3136.06,142.5481818181818,2020-05-30,2024-12-25,1670,142.5481818181818,3,89,13119.05,2020-01-06,2024-12-27,1817
P000877,CU03677,Exótico,Chinchilla,2,Joven,C041,21,2673.58,127.31333333333333,2020-02-14,2024-12-21,1772,127.31333333333333,3,90,11076.1,2020-01-01,2024-12-21,1816
P000878,CU00067,Perro,Shih Tzu,7,Adulto,C009,37,3795.56,102.5827027027027,2020-03-09,2024-12-22,1749,102.5827027027027,2,57,10055.9,2020-03-09,2024-12-22,1749
P000879,CU13278,Perro,Golden Retriever,3,Adulto,C037,24,2839.81,118.32541666666667,2020-03-21,2024-10-23,1677,118.32541666666667,3,78,15044.09,2020-01-12,2024-12-17,1801
P000880,CU14644,Perro,Boyero de Berna,0,Joven,C023,16,1077.92,67.37,2020-02-12,2024-10-28,1720,67.37,2,47,5048.32,2020-02-12,2024-11-18,1741
P000881,CU09831,Exótico,Iguana,4,Adulto,C026,13,1112.04,85.54153846153847,2020-03-02,2024-11-02,1706,85.54153846153847,1,13,1112.04,2020-03-02,2024-11-02,1706
P000882,CU00179,Gato,Devon Rex,2,Joven,C025,17,1503.32,88.43058823529411,2020-03-08,2024-07-11,1586,88.43058823529411,2,45,6226.73,2020-02-28,2024-10-27,1703
P000883,CU00799,Exótico,Gecko,4,Adulto,C028,6,1220.54,203.42333333333332,2020-05-30,2023-11-13,1262,203.42333333333332,4,127,18093.059999999998,2020-01-10,2024-12-17,1803
P000884,CU01130,Gato,Persa,6,Adulto,C035,31,4041.37,130.3667741935484,2020-02-23,2024-08-22,1642,130.3667741935484,1,31,4041.37,2020-02-23,2024-08-22,1642
P000885,CU02934,Perro,Caniche,3,Adulto,C019,46,9064.84,197.06173913043477,2020-02-15,2024-11-11,1731,197.06173913043477,4,180,27464.34,2020-01-21,2024-12-28,1803
P000886,CU00894,Perro,Cocker Spaniel,0,Joven,C024,69,12558.27,182.00391304347826,2020-01-15,2024-11-16,1767,182.00391304347826,4,158,24660.3,2020-01-10,2024-11-16,1772
P000887,CU03433,Perro,Akita,8,Adulto,C014,51,6774.65,132.83627450980393,2020-01-01,2024-11-10,1775,132.83627450980393,3,113,14250.76,2020-01-01,2024-12-19,1814
P000888,CU05587,Exótico,Iguana,2,Joven,C030,17,1972.17,116.01,2020-01-02,2024-10-22,1755,116.01,2,66,10880.79,2020-01-02,2024-11-02,1766
P000889,CU17552,Perro,Rottweiler,3,Adulto,C017,48,8521.35,177.52812500000002,2020-03-23,2024-11-19,1702,177.52812500000002,2,81,12130.240000000002,2020-03-23,2024-11-19,1702
P000890,CU09165,Gato,Scottish Fold,12,Senior,C034,22,3504.59,159.29954545454547,2020-02-06,2024-10-06,1704,159.29954545454547,1,22,3504.59,2020-02-06,2024-10-06,1704
P000891,CU06692,Perro,San Bernardo,3,Adulto,C046,53,8712.41,164.38509433962264,2020-01-04,2024-12-15,1807,164.38509433962264,1,53,8712.41,2020-01-04,2024-12-15,1807
P000892,CU15512,Perro,Pomerania,4,Adulto,C034,30,4057.52,135.25066666666666,2020-01-22,2024-11-25,1769,135.25066666666666,2,66,8603.41,2020-01-22,2024-12-04,1778
P000893,CU09500,Gato,Bengalí,4,Adulto,C048,25,2139.25,85.57,2020-01-09,2024-07-31,1665,85.57,3,102,10385.48,2020-01-09,2024-12-19,1806
P000894,CU14357,Gato,Sphynx,4,Adulto,C030,17,1680.21,98.83588235294118,2020-01-07,2024-12-06,1795,98.83588235294118,3,97,12611.65,2020-01-07,2024-12-06,1795
P000895,CU04923,Gato,Maine Coon,7,Adulto,C007,44,4561.8,103.67727272727274,2020-01-17,2024-12-24,1803,103.67727272727274,3,129,19666.269999999997,2020-01-17,2024-12-24,1803
P000896,CU15241,Exótico,Tortuga,2,Joven,C004,17,1762.89,103.69941176470589,2020-07-28,2024-10-12,1537,103.69941176470589,1,17,1762.89,2020-07-28,2024-10-12,1537
P000897,CU11299,Gato,Bengalí,7,Adulto,C001,18,1608.57,89.365,2020-01-30,2024-12-10,1776,89.365,2,48,5674.35,2020-01-29,2024-12-10,1777
P000898,CU00464,Gato,Birmano,3,Adulto,C023,16,1138.04,71.1275,2020-01-20,2024-10-04,1719,71.1275,4,114,16906.47,2020-01-12,2024-12-07,1791
P000899,CU13435,Gato,Ragdoll,1,Joven,C037,15,1764.74,117.64933333333333,2020-06-07,2024-08-13,1528,117.64933333333333,2,44,5418.38,2020-01-24,2024-11-06,1748
P000900,CU16767,Perro,Cocker Spaniel,10,Senior,C005,86,10619.5,123.48255813953489,2020-01-02,2024-12-11,1805,123.48255813953489,1,86,10619.5,2020-01-02,2024-12-11,1805
P000901,CU09776,Gato,Maine Coon,4,Adulto,C014,36,3841.75,106.71527777777777,2020-03-08,2024-09-15,1652,106.71527777777777,1,36,3841.75,2020-03-08,2024-09-15,1652
P000902,CU00447,Gato,Oriental de Pelo Corto,7,Adulto,C031,16,1393.48,87.0925,2020-02-24,2024-08-25,1644,87.0925,4,81,8807.0,2020-01-15,2024-12-04,1785
P000903,CU15455,Gato,British Shorthair,5,Adulto,C014,27,4264.55,157.9462962962963,2020-01-02,2024-10-24,1757,157.9462962962963,3,100,16441.98,2020-01-02,2024-10-24,1757
P000904,CU05455,Perro,Chihuahua,1,Joven,C050,32,6154.29,192.3215625,2020-01-10,2024-12-14,1800,192.3215625,1,32,6154.29,2020-01-10,2024-12-14,1800
P000905,CU10487,Perro,Golden Retriever,7,Adulto,C034,27,4148.7699999999995,153.65814814814814,2020-01-08,2024-10-30,1757,153.65814814814814,5,174,25567.53,2020-01-08,2024-12-05,1793
P000906,CU00984,Exótico,Hurón,6,Adulto,C049,15,1965.1000000000001,131.0066666666667,2020-03-14,2024-03-28,1475,131.0066666666667,4,105,14401.380000000001,2020-02-08,2024-09-20,1686
P000907,CU09217,Perro,Chihuahua,0,Joven,C034,21,5220.45,248.59285714285713,2020-08-28,2024-12-04,1559,248.59285714285713,5,159,29446.12,2020-01-24,2024-12-31,1803
P000908,CU09298,Perro,Basset Hound,1,Joven,C031,32,5212.77,162.8990625,2020-08-05,2024-12-17,1595,162.8990625,2,52,9620.87,2020-01-26,2024-12-17,1787
P000909,CU03776,Perro,Bulldog,4,Adulto,C002,35,5546.17,158.462,2020-02-14,2024-12-28,1779,158.462,2,74,10866.16,2020-01-23,2024-12-28,1801
P000910,CU13669,Gato,British Shorthair,3,Adulto,C030,20,2523.82,126.191,2020-03-17,2024-12-19,1738,126.191,1,20,2523.82,2020-03-17,2024-12-19,1738
P000911,CU04436,Perro,Boston Terrier,6,Adulto,C043,34,4448.63,130.8420588235294,2020-03-01,2024-12-05,1740,130.8420588235294,1,34,4448.63,2020-03-01,2024-12-05,1740
P000912,CU08634,Perro,Bulldog Francés,7,Adulto,C021,14,1755.15,125.36785714285715,2020-03-06,2024-06-30,1577,125.36785714285715,3,59,7152.51,2020-03-06,2024-10-16,1685
P000913,CU06055,Perro,Bulldog,7,Adulto,C005,57,9122.16,160.0378947368421,2020-04-24,2024-12-10,1691,160.0378947368421,3,92,16218.13,2020-01-17,2024-12-16,1795
P000914,CU14784,Perro,Dachshund,3,Adulto,C037,13,2718.6400000000003,209.12615384615387,2020-03-18,2024-08-23,1619,209.12615384615387,1,13,2718.6400000000003,2020-03-18,2024-08-23,1619
P000915,CU13800,Perro,Husky Siberiano,2,Joven,C038,48,7447.84,155.16333333333333,2020-01-30,2024-12-04,1770,155.16333333333333,2,56,8686.220000000001,2020-01-30,2024-12-04,1770
P000916,CU10491,Perro,Maltés,6,Adulto,C007,45,6373.47,141.63266666666667,2020-01-07,2024-12-28,1817,141.63266666666667,2,86,10935.52,2020-01-07,2024-12-28,1817
P000917,CU06241,Gato,Maine Coon,0,Joven,C043,26,2918.86,112.26384615384616,2020-02-05,2024-11-17,1747,112.26384615384616,4,140,17972.66,2020-01-30,2024-12-14,1780
P000918,CU10299,Gato,Birmano,5,Adulto,C042,17,1561.4,91.84705882352942,2020-05-28,2024-12-07,1654,91.84705882352942,1,17,1561.4,2020-05-28,2024-12-07,1654
P000919,CU01129,Gato,Birmano,4,Adulto,C018,32,4087.59,127.7371875,2020-06-14,2024-12-27,1657,127.7371875,1,32,4087.59,2020-06-14,2024-12-27,1657
P000920,CU02742,Perro,Caniche,3,Adulto,C043,31,4172.25,134.58870967741936,2020-01-05,2024-11-13,1774,134.58870967741936,3,70,9211.2,2020-01-05,2024-11-13,1774
P000921,CU16679,Gato,Gato Doméstico de Pelo Corto,5,Adulto,C018,46,5730.74,124.58130434782608,2020-02-17,2024-12-11,1759,124.58130434782608,1,46,5730.74,2020-02-17,2024-12-11,1759
P000922,CU13930,Perro,Bulldog,4,Adulto,C022,26,3520.41,135.4003846153846,2020-06-04,2024-10-07,1586,135.4003846153846,1,26,3520.41,2020-06-04,2024-10-07,1586
P000923,CU16577,Gato,Gato Doméstico de Pelo Corto,2,Joven,C047,14,2142.4500000000003,153.03214285714287,2020-02-04,2024-11-30,1761,153.03214285714287,1,14,2142.4500000000003,2020-02-04,2024-11-30,1761
P000924,CU01868,Exótico,Tortuga,8,Adulto,C006,13,3165.42,243.49384615384616,2020-01-17,2024-10-23,1741,243.49384615384616,2,40,7486.2,2020-01-02,2024-10-24,1757
P000925,CU06104,Perro,Rottweiler,1,Joven,C024,64,10833.72,169.276875,2020-01-22,2024-12-31,1805,169.276875,2,89,14920.63,2020-01-22,2024-12-31,1805
P000926,CU09600,Perro,Pomerania,2,Joven,C022,23,2251.27,97.88130434782609,2020-02-04,2024-12-20,1781,97.88130434782609,5,112,11950.2,2020-01-15,2024-12-20,1801
P000927,CU03769,Perro,Golden Retriever,2,Joven,C011,18,2952.71,164.03944444444446,2020-07-09,2024-07-02,1454,164.03944444444446,2,70,11196.77,2020-01-17,2024-12-15,1794
P000928,CU11476,Gato,Persa,0,Joven,C041,25,2830.52,113.2208,2020-04-06,2024-09-14,1622,113.2208,1,25,2830.52,2020-04-06,2024-09-14,1622
P000929,CU02602,Perro,Cocker Spaniel,8,Adulto,C015,28,4000.56,142.87714285714284,2020-07-31,2024-12-27,1610,142.87714285714284,2,43,4945.04,2020-03-09,2024-12-27,1754
P000930,CU17518,Exótico,Cobaya,1,Joven,C019,32,5579.17,174.3490625,2020-02-04,2024-11-02,1733,174.3490625,1,32,5579.17,2020-02-04,2024-11-02,1733
